GDEKT;GDENR;GDENAME;Version;Link_Dok_RIS;Link_Dok_Present;downloadedPdfDocumentValid;MunicipalityExists;LinkValid;MetaDataDateEqual;MetaDataOriginal;MetaDataDownloadedFile;HashEqual;CrawledLink;CrawledLinkSameAsRISLink;;;
ZH;242;Birmensdorf (ZH);;https://oerebdocs.zh.ch/getDoc?docid=11617;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=11617;True;;;
ZH;243;Dietikon;;https://oerebdocs.zh.ch/getDoc?docid=5054;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=5054;True;;;
ZH;244;Geroldswil;;https://oerebdocs.zh.ch/getDoc?docid=5392;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=5392;True;;;
ZH;245;Oberengstringen;;https://oerebdocs.zh.ch/getDoc?docid=12152;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=12152;True;;;
ZH;246;Oetwil an der Limmat;;https://oerebdocs.zh.ch/getDoc?docid=5057;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=5057;True;;;
ZH;247;Schlieren;;https://oerebdocs.zh.ch/getDoc?docid=5053;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=5053;True;;;
ZH;248;Uitikon;;https://oerebdocs.zh.ch/getDoc?docid=11881;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=11881;True;;;
ZH;249;Unterengstringen;;https://oerebdocs.zh.ch/getDoc?docid=5059;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=5059;True;;;
ZH;250;Urdorf;;https://oerebdocs.zh.ch/getDoc?docid=4025;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=4025;True;;;
ZH;251;Weiningen (ZH);;https://oerebdocs.zh.ch/getDoc?docid=5050;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=5050;True;;;
ZH;261;Zürich;;https://oerebdocs.zh.ch/getDoc?docid=6;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=6;True;;;
ZH;291;Andelfingen;;https://oerebdocs.zh.ch/getDoc?docid=8931;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=8948;False;;;
ZH;292;Stammheim;;https://oerebdocs.zh.ch/getDoc?docid=16715;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=16715;True;;;
ZH;293;Wädenswil;;https://oerebdocs.zh.ch/getDoc?docid=1405;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=1405;True;;;
ZH;294;Elgg;;https://oerebdocs.zh.ch/getDoc?docid=12419;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=12419;True;;;
ZH;295;Horgen;;https://oerebdocs.zh.ch/getDoc?docid=1101;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=1101;True;;;
ZH;296;Illnau-Effretikon;;https://oerebdocs.zh.ch/getDoc?docid=5990;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=5990;True;;;
ZH;297;Bauma;;https://oerebdocs.zh.ch/getDoc?docid=12826;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=12826;True;;;
ZH;298;Wiesendangen;;https://oerebdocs.zh.ch/getDoc?docid=8239;True;True;True;True;False;None;None;False;https://oerebdocs.zh.ch/getDoc?docid=8239;True;;;
BE;301;Aarberg;;https://www.aarberg.ch/de/verwaltung/dokumente/dokumente/Baureglement-2011.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;302;Bargen (BE);;https://www.bargen-be.ch/fileadmin/Onlineschalter/Reglemente/Bauverwaltung/Bau/Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;303;Grossaffoltern;;https://www.grossaffoltern.ch/de/verwaltung/dokumente/dokumente/Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;304;Kallnach;;https://www.kallnach.ch/documents/836292/0/Baureglement_Kallnach_2005+%282%29.pdf/10de25da-03c3-135f-adb7-90c9b320e260;True;False;True;False;False;None;None;False;;False;;;
BE;305;Kappelen;;https://www.kappelen.ch/_docn/1762243/Bau-_und_Nutzungsreglement_Gemeinde_Kappelen_Stand_2013.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;306;Lyss;;https://www.lyss.ch/de/politik/cdws/dok_geschaeft.php?did=7284e0bd79aa4248ab2adf08398bb730-332&filename=Baureglement_Gemeinde_Lyss;_digitale_Version;_Stand_09.03.2021&v=2&r=PDF&typ=pdf;True;True;True;True;False;None;None;False;;False;
BE;307;Meikirch;;https://www.meikirch.ch/_docn/3953224/3_Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;309;Radelfingen;;https://www.radelfingen.ch/inhalte/Verwaltung/Onlineschalter/Reglemente/Baureglement_mit_den_Teilrevisionen.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;310;Rapperswil (BE);;https://www.rapperswil-be.ch/de/verwaltung/reglemente---verordnungen/Baureglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;311;Schüpfen;;https://www.schuepfen.ch/de/verwaltung/dokumente/dokumente/Baureglement_bereinigt_Oktober202.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;312;Seedorf (BE);;https://www.seedorf.ch/de/verwaltung/dokumente/dokumente/baureglement,genehmigung2011.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;321;Aarwangen;;https://www.aarwangen.ch/_docn/4194112/Baureglement_5994_GBR-BMBV_220518_BE.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;322;Auswil;;https://auswil.ch/images/Downloads/reglemente/Baureglement2019.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;323;Bannwil;;https://uploads-ssl.webflow.com/5cb06049570549d2091a29e4/64411aef86d2bc2fb3265f50_Baureglement%20Bannwil%20-%2005.11.2021.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;324;Bleienbach;;https://www.bleienbach.ch/assets/files/Baureglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;325;Busswil bei Melchnau;;https://www.busswil-bm.ch/inhalte/dateien/05_Verwaltung/Schalter/2021_Baureglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;326;Gondiswil;;https://www.gondiswil.ch/app/download/9115108376/Baureglement+Gondiswil.pdf?t=1680696172;True;False;True;False;False;None;None;False;;False;;;
BE;329;Langenthal;;https://www.langenthal.ch/_docn/3262244/5_1_R_Version_18_06_2021.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;331;Lotzwil;;https://www.lotzwil.ch/de/verwaltung/downloads/dokumente/Bauwesen/Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;332;Madiswil;;https://www.madiswil.ch/_docn/2518732/Baureglement_2013.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;333;Melchnau;;https://melchnau.ch/wp-content/uploads/2020/05/Baureglement-Melchnau.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;335;Oeschenbach;;https://www.belex.sites.be.ch/frontend/versions/862/download_pdf_file?locale=de;True;True;True;True;False;None;None;False;;False;;;
BE;336;Reisiswil;;https://www.reisiswil.ch/attachments/article/136/Baureglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;337;Roggwil (BE);;https://www.roggwil.ch/_docn/4261450/BR_Roggwil_inkl._Anderung_v.A.w._220706_Kx230207.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;338;Rohrbach;;https://www.rohrbach-be.ch/images/downloads/Reglemente/Baureglement_2018_1213.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;339;Rohrbachgraben;;;False;False;True;False;False;None;None;False;;True;;;
BE;340;Rütschelen;;https://www.ruetschelen.ch/sites/default/files/2021-01/Baureglement%202018.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;341;Schwarzhäusern;;http://www.schwarzhaeusern.ch/uploads/media/Baureglement_Stand_13.06.2022_02.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;342;Thunstetten;;https://www.thunstetten.ch/_docn/3791465/Gemeindebaureglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;344;Ursenbach;;https://www.ursenbach.ch/assets/files/A_20210426_Baureglement_Ursenbach_%C3%B6ffentliche_Auflage.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;345;Wynau;;https://www.wynau.ch/_docn/208970/Baureglement_Wynau.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;351;Bern;;https://stadtrecht.bern.ch/lexoverview-home/lex-721_1/lex-721_1.pdf?effective-from=20210819;True;True;True;True;False;None;None;False;;False;;;
BE;352;Bolligen;;https://www.bolligen.ch/verwaltung/dokumente/dokumente/B01Baureglement_1394202471.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;353;Bremgarten bei Bern;;https://www.3047.ch/de/verwaltung/dokumente/dokumente/Baureglement_1820_351_BR_Def_schwarz_220510.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;354;Kirchlindach;;https://kirchlindach.ch/media/688/download?attachment;True;True;True;True;False;None;None;False;;False;;;
BE;355;Köniz;;https://www.koeniz.ch/public/upload/assets/12600/721.0_baureglement.pdf?fp=15;True;False;True;False;False;None;None;False;;False;;;
BE;356;Muri bei Bern;;https://www.muri-guemligen.ch/online-schalter/downloadcenter/?eID=tx_damdownloadcenter&action=downloadFile&file=3976;True;False;True;False;False;None;None;False;;False;;;
BE;357;Oberbalm;;https://www.oberbalm.ch/inhalte/PDF/Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;358;Stettlen;;https://www.stettlen.ch/de/verwaltung/dokumente/dokumente/Baureglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;359;Vechigen;;https://www.vechigen.ch/de/verwaltung/dokumente/dokumente/Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;360;Wohlen bei Bern;;https://www.wohlen-be.ch/de/verwaltung/dokumente/dokumente/Baureglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;361;Zollikofen;;https://www.zollikofen.ch/_docn/4358761/Baureglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;362;Ittigen;;https://www.ittigen.ch/_docn/4483624/Baureglement_Gemeinde_Ittigen_aktualisiert_2022_2023.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;363;Ostermundigen;;https://www.ostermundigen.ch/wAssets/docs/politik-verwaltung/verwaltung/reglemente-und-verordnungen/reglemente/Baureglement_103.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;371;Biel/Bienne;;https://biel-bienne.tlex.ch/frontend/structured_documents/412/download_pdf_file_and_annex?locale=de;True;True;True;True;False;None;None;False;;False;;;
BE;372;Evilard;;https://www.evilard.ch/de/verwaltung/dokumente/dokumente/Baureglement-Evilard.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;381;Arch;;https://www.arch-be.ch/de/verwaltung/dokumente/dokumente/Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;382;Büetigen;;https://www.bueetigen.ch/_docn/4172173/Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;383;Büren an der Aare;;https://www.bueren.ch/de/verwaltung/dokumente/dokumente/Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;385;Diessbach bei Büren;;https://www.diessbach.ch/default-wAssets/docs/reglemente/Baureglement_neu_noch-nicht-genehmigt.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;386;Dotzigen;;https://www.dotzigen.ch/default-wAssets/docs/reglemente-und-verordnung/Baureglement-komplett.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;387;Lengnau (BE);;https://www.lengnau.ch/wp-content/uploads/2022/06/Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;388;Leuzigen;;https://leuzigen.ch/einwohnergemeinde-leuzigen-wAssets/docs/reglemente-und-verordnungen/Gemeindebaureglement-GBR-2020.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;389;Meienried;;https://www.belex.sites.be.ch/frontend/versions/1920/download_pdf_file?locale=de;True;True;True;True;False;None;None;False;;False;;;
BE;390;Meinisberg;;https://www.meinisberg.ch/download/download/baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;391;Oberwil bei Büren;;https://www.oberwil-bueren.ch/web-wAssets/docs/reglemente/03_baureglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;392;Pieterlen;;https://www.pieterlen.ch/de/verwaltung/dokumente/dokumente/Baureglement-ab-01.05.2020-GV-04.12.2019.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;393;Rüti bei Büren;;http://www.ruetibeibueren.ch/online-schalter/Baureglement-2021.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;394;Wengi;;https://wengi-be.ch/wp-admin/admin-ajax.php?juwpfisadmin=false&action=wpfd&task=file.download&wpfd_category_id=40&wpfd_file_id=14868;True;True;True;True;False;None;None;False;;False;;;
BE;401;Aefligen;;https://www.aefligen.ch/inhalte/dateien/05_Verwaltung/Schalter/2020_Baureglement_ab_31.07.2020.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;402;Alchenstorf;;https://www.alchenstorf.ch/_doc/3170374;True;False;True;False;False;None;None;False;;False;;;
BE;403;Bäriswil;;https://www.baeriswil.ch/de/verwaltung/dokumente/dokumente/Baureglement_1587561541.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;404;Burgdorf;;https://www.burgdorf.ch/de/verwaltung/dokumente/dokumente/1-Baureglement-Revision-Aenderungen-Mai-2022.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;405;Ersigen;;https://www.ersigen.ch/verwaltung/download-center/ftw-simplelayout-filelistingblock/ersigen-baureglement-2005.pdf/download;True;False;True;False;False;None;None;False;;False;;;
BE;406;Hasle bei Burgdorf;;https://www.hasle.ch/inhalte/05_Verwaltung/Schalter/Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;407;Heimiswil;;https://www.heimiswil.ch/inhalte/05_Verwaltung/Schalter/Baureglement_neu.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;408;Hellsau;;https://www.hellsau.ch/_docn/2784880/Hellsau_-_Bauregelment_ab_09.10.2020.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;409;Hindelbank;;https://www.hindelbank.ch/de/verwaltung/dokumente/dokumente/Reglemente-Verordnungen/Baureglement-Hindelbank.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;410;Höchstetten;;https://www.hoechstetten.ch/_docn/3516395/Hochstetten_-_Baureglement_genehmigt.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;411;Kernenried;;https://www.kernenried.ch/images/pdfs/reglemente/baureglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;412;Kirchberg (BE);;https://www.kirchberg-be.ch/_docn/2955799/Baureglement_2020.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;413;Koppigen;;https://www.koppigen.ch/_docn/1579412/Baureglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;414;Krauchthal;;https://www.krauchthal.ch/wAssets/docs/dienstleistungen/20210105_Baureglement_Krauchthal.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;415;Lyssach;;https://www.lyssach.ch/dl.php/de/637f423278310/Baureglement_BR_Genehmigung_ausstehend.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;418;Oberburg;;https://www.oberburg.ch/de/verwaltung/dokumente/dokumente/baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;420;Rüdtligen-Alchenflüh;;https://www.rual.ch/de/verwaltung/dokumente/dokumente/Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;421;Rumendingen;;https://www.rumendingen.ch/_docn/2970941/Baureglement_Rumendingen_vom_31.08.2020.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;422;Rüti bei Lyssach;;https://ruetibeilyssach.jimdofree.com/app/download/13949016890/Baureglement+2022.pdf?t=1653405145;True;False;True;False;False;None;None;False;;False;;;
BE;423;Willadingen;;https://www.willadingen.ch/_docn/1976569/Baureglement_Willadingen.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;424;Wynigen;;https://www.wynigen.ch/_docn/3092351/Baureglement_gemass_Genehmigung_AGR_vom_09.03.2021.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;491;Brüttelen;;https://www.bruettelen.ch/images/verwaltung/reglemente/baureglement_formatiert.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;492;Erlach;;https://www.erlach.ch/de/verwaltung/dokumente/dokumente/baureglement-mit-ueberbauungsvorschriften-zu-den-uferschutzplaenen-1-und-2.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;493;Finsterhennen;;https://finsterhennen.ch/fileadmin/pdf/News_Informationsblaetter/Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;494;Gals;;https://gals.ch/sites/default/files/pdf/BauR_Gals_Gen_20230421.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;495;Gampelen;;https://gampelen.ch/source/posts/39/1_Bau-%20und%20Nutzungsreglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;496;Ins;;https://www.ins.ch/wAssets/docs/dokumente/reglemente/04596_GBR-210315_GE.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;497;Lüscherz;;https://www.luescherz.ch/inhalte/05_Verwaltung/Bau-_und_Nutzungsreglement_-_inkl._Anhang_I__ZP__und_II__Definitionen__Messweisen_.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;498;Müntschemier;;https://www.muentschemier.ch/inhalte/Verwaltung/Onlineschalter/Reglemente/Baureglement%20Muentschemier_neu.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;499;Siselen;;https://www.siselen.ch/fileadmin/PDF-Website/Reglemente/Baureglement_2006__Stand_2012.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;500;Treiten;;https://www.treiten.ch/gemeinde-treiten/verwaltung/reglemente/Baureglement-Gemischte-Gemeinde-Treiten-ab-01.05.2020.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;501;Tschugg;;https://tschugg.ch/fileadmin/PDF/PDF/20220804_BauR_Tschugg_BMBV_Gen.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;502;Vinelz;;https://vinelz.ch/fileadmin/Dateien_Vinelz/Online_Schalter/Reglemente/Bau-_und_Nutzungsreglement_Version_2013.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;533;Bätterkinden;;https://www.baetterkinden.ch/inhalte/4-Gemeindeverwaltung/Dienstleistung/Erlasse_der_Gemeinde_Baetterkinden/Baureglement_vom_13.09.20111.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;535;Deisswil bei Münchenbuchsee;;https://www.deisswil.ch/images/content/dokumente/BaureglementDeisswil.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;538;Fraubrunnen;;https://www.fraubrunnen.ch/_docn/3221546/Baureglement_Dorf_Fraubrunnen_Teilrevision_03.06.2015_Anhan.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;540;Jegenstorf;;https://www.jegenstorf.ch/de/verwaltung/dokumente/dokumente/00_GBRnachgefu%CC%88hrt_Stand_220831.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;541;Iffwil;;https://www.iffwil.ch/images/menues/gemeinde/Baureglement_Iffwil_2022_HP.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;543;Mattstetten;;https://www.mattstetten.ch/de/verwaltung/dokumente/dokumente/20220215_101656.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;544;Moosseedorf;;https://www.moosseedorf.ch/de/verwaltung/dokumente/dokumente/zonenplan/Gemeindebaureglement-2022.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;546;Münchenbuchsee;;https://www.muenchenbuchsee.ch/wAssets/docs/Reglemente-und-Erlasse/Gemeindeerlasse/B/Baureglement-25.-Oktober-1993.pdf?highlight=baureglement;True;True;True;True;False;None;None;False;;False;;;
BE;551;Urtenen-Schönbühl;;https://www.urtenen-schoenbuehl.ch/_docn/1638260/Baureglement_04.2018.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;552;Utzenstorf;;https://www.utzenstorf.ch/inhalte/wir_fuer_sie/reglemente/2021_baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;553;Wiggiswil;;https://wiggiswil.ch/images/content/erlasse/19012_Wiggiswil_GBR_BMBV_210104geschwaerzt.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;554;Wiler bei Utzenstorf;;https://www.wiler.ch/app/download/13385305531/Baureglement+2011.pdf?t=1689662349;True;False;True;False;False;None;None;False;;False;;;
BE;556;Zielebach;;https://www.zielebach.ch/app/download/7816896711/Erg%C3%A4nzung+Baureglement+Teilrevision+2016_17.pdf?t=1636642606;True;False;True;False;False;None;None;False;;False;;;
BE;557;Zuzwil (BE);;https://www.zuzwil-be.ch/de/verwaltung/dokumente/dokumente/Baureglement_2012.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;561;Adelboden;;https://www.3715.ch/inhalte/Reglemente/Baureglement_Genehmigungsexemplar_01.2017.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;562;Aeschi bei Spiez;;https://www.aeschi.ch/fileadmin/aeschi.ch/01_Online_Schalter/Reglemente/Reg_Bau.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;563;Frutigen;;https://www.frutigen.ch/de/verwaltung/dokumente/dokumente/Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;564;Kandergrund;;https://www.kandergrund.ch/images/files/verwaltung/Baureglement-2023-genehmigt-AGR.pdf;True;False;True;True;False;None;None;False;;False;;;
BE;565;Kandersteg;;https://www.gemeindekandersteg.ch/fileadmin/customer/Downloads/Reglemente_und_Verordnungen/Baureglement.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;566;Krattigen;;https://www.krattigen.ch/images/files/FormulareReglemente/20220915_Baureglement_Endversion-mit-Unterschriften.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;567;Reichenbach im Kandertal;;https://reichenbach.ch/wp-content/uploads/2015/05/Baureglement_mit_AEnderungen_2009-2014.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;571;Beatenberg;;https://www.beatenberg.ch/xs_daten/gemeinde/reglemente/BauR_Aenderungen_07.12.2018.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;572;Bönigen;;https://www.boenigen.ch/images/files/dokumente/einwohnergemeinde/PDFs/Reglemente/721.1_baureglement4.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;573;Brienz (BE);;https://www.brienz.ch/_docn/1171744/Baureglement_vom_Juni_2014.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;574;Brienzwiler;;https://www.brienzwiler.ch/images/gemeinde/reglemente/ueberarbeitung/bauregelement-2019-10-zweite-mitwirkung.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;575;Därligen;;https://www.daerligen.ch/wp-content/uploads/2023/03/20230313_Baureglement_Daerligen.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;576;Grindelwald;;https://www.gemeinde-grindelwald.ch/wp-content/uploads/2020/06/Baureglement_2018.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;577;Gsteigwiler;;https://www.gsteigwiler.ch/app/download/13929331427/588_Ber_190607_BR%20(1).pdf?t=1589536053;True;False;True;False;False;None;None;False;;False;;;
BE;578;Gündlischwand;;https://www.guendlischwand.ch/files/823/ortsplanungsrevision-baureglement-auflage.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;579;Habkern;;https://www.habkern.ch/dmxDaten/gemeinde/online_schalter/Baureglement_1995_aktuelle_fassung.pdf;True;True;True;True;False;None;None;False;;False;;;
BE;580;Hofstetten bei Brienz;;https://www.hofstetten-ballenberg.ch/app/download/10141732550/Baureglement.pdf?t=1688385598;True;False;True;False;False;None;None;False;;False;;;
BE;581;Interlaken;;https://www.interlaken-gemeinde.ch/download/pictures/8e/w133mcotc3kh5w59b0cc2kxx4486d7/10_-_gemeindebaureglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;582;Iseltwald;;http://www.iseltwald.ch/dmxDaten/Gemeinde/Online_Schalter/Gesetze_Reglemente/Baureglement.pdf;True;False;True;False;False;None;None;False;;False;;;
BE;584;Lauterbrunnen;;https://www.lauterbrunnen.ch/_docn/4595959/Baureglement_ab_08.06.2023..pdf.pdf;True;True;True;True;False;None;None;False;;False;;;
